event_id,user_id,event_type,event_date,plan_tier,amount_usd
2394,268,subscription_renewed,2025-11-16,starter,9.99
2395,268,subscription_renewed,2025-12-16,starter,9.99
2396,268,subscription_renewed,2026-01-15,starter,9.99
2397,269,trial_started,2025-03-13,free,0.0
2398,269,trial_converted,2025-03-29,starter,9.99
2399,269,subscription_renewed,2025-04-28,starter,9.99
2400,269,subscription_renewed,2025-05-28,starter,9.99
2401,269,subscription_renewed,2025-06-27,starter,9.99
2402,269,subscription_renewed,2025-07-27,starter,9.99
2403,269,subscription_renewed,2025-08-26,starter,9.99
2404,269,subscription_renewed,2025-09-25,starter,9.99
2405,269,subscription_renewed,2025-10-25,starter,9.99
2406,269,subscription_renewed,2025-11-24,starter,9.99
2407,269,subscription_renewed,2025-12-24,starter,9.99
2408,269,subscription_renewed,2026-01-23,starter,9.99
2409,270,trial_started,2025-12-04,free,0.0
2410,270,trial_converted,2025-12-15,starter,9.99
2411,270,subscription_cancelled,2026-01-07,starter,0.0
2412,271,trial_started,2024-04-08,free,0.0
2413,271,trial_converted,2024-04-18,pro,29.99
2414,271,subscription_renewed,2024-05-18,pro,29.99
2415,271,subscription_renewed,2024-06-17,pro,29.99
2416,271,subscription_renewed,2024-07-17,pro,29.99
2417,271,subscription_renewed,2024-08-16,pro,29.99
2418,271,subscription_renewed,2024-09-15,pro,29.99
2419,271,subscription_renewed,2024-10-15,pro,29.99
2420,271,subscription_renewed,2024-11-14,pro,29.99
2421,271,subscription_renewed,2024-12-14,pro,29.99
2422,271,subscription_renewed,2025-01-13,pro,29.99
2423,271,subscription_renewed,2025-02-12,pro,29.99
2424,271,subscription_renewed,2025-03-14,pro,29.99
2425,271,subscription_renewed,2025-04-13,pro,29.99
2426,271,subscription_renewed,2025-05-13,pro,29.99
2427,271,subscription_renewed,2025-06-12,pro,29.99
2428,271,subscription_renewed,2025-07-12,pro,29.99
2429,271,subscription_renewed,2025-08-11,pro,29.99
2430,271,subscription_renewed,2025-09-10,pro,29.99
2431,271,subscription_renewed,2025-10-10,pro,29.99
2432,271,subscription_renewed,2025-11-09,pro,29.99
2433,271,subscription_renewed,2025-12-09,pro,29.99
2434,271,subscription_renewed,2026-01-08,pro,29.99
2435,272,trial_started,2024-03-02,free,0.0
2436,272,trial_converted,2024-03-16,pro,29.99
2437,272,subscription_renewed,2024-04-15,pro,29.99
2438,272,subscription_renewed,2024-05-15,pro,29.99
2439,272,subscription_renewed,2024-06-14,pro,29.99
2440,272,subscription_renewed,2024-07-14,pro,29.99
2441,272,subscription_renewed,2024-08-13,pro,29.99
2442,272,subscription_renewed,2024-09-12,pro,29.99
2443,272,subscription_renewed,2024-10-12,pro,29.99
2444,272,subscription_renewed,2024-11-11,pro,29.99
2445,272,subscription_renewed,2024-12-11,pro,29.99
2446,272,subscription_renewed,2025-01-10,pro,29.99
2447,272,subscription_renewed,2025-02-09,pro,29.99
2448,272,subscription_renewed,2025-03-11,pro,29.99
2449,272,subscription_renewed,2025-04-10,pro,29.99
2450,272,subscription_renewed,2025-05-10,pro,29.99
2451,272,subscription_renewed,2025-06-09,pro,29.99
2452,272,subscription_renewed,2025-07-09,pro,29.99
2453,272,subscription_renewed,2025-08-08,pro,29.99
2454,272,subscription_renewed,2025-09-07,pro,29.99
2455,272,subscription_renewed,2025-10-07,pro,29.99
2456,272,subscription_renewed,2025-11-06,pro,29.99
2457,272,subscription_renewed,2025-12-06,pro,29.99
2458,272,subscription_renewed,2026-01-05,pro,29.99
2459,273,trial_started,2025-11-17,free,0.0
2460,274,trial_started,2024-10-21,free,0.0
2461,274,trial_converted,2024-11-06,pro,29.99
2462,274,subscription_renewed,2024-12-06,pro,29.99
2463,274,subscription_renewed,2025-01-05,pro,29.99
2464,274,subscription_renewed,2025-02-04,pro,29.99
2465,274,subscription_renewed,2025-03-06,pro,29.99
2466,274,subscription_renewed,2025-04-05,pro,29.99
2467,274,subscription_renewed,2025-05-05,pro,29.99
2468,274,subscription_renewed,2025-06-04,pro,29.99
2469,274,subscription_renewed,2025-07-04,pro,29.99
2470,274,subscription_renewed,2025-08-03,pro,29.99
2471,274,subscription_renewed,2025-09-02,pro,29.99
2472,274,subscription_renewed,2025-10-02,pro,29.99
2473,274,subscription_renewed,2025-11-01,pro,29.99
2474,274,subscription_renewed,2025-12-01,pro,29.99
2475,274,subscription_renewed,2025-12-31,pro,29.99
2476,274,subscription_renewed,2026-01-30,pro,29.99
2477,275,trial_started,2025-06-03,free,0.0
2478,276,trial_started,2024-04-20,free,0.0
2479,276,trial_converted,2024-05-05,starter,9.99
2480,276,subscription_renewed,2024-06-04,starter,9.99
2481,276,subscription_renewed,2024-07-04,starter,9.99
2482,276,subscription_renewed,2024-08-03,starter,9.99
2483,276,subscription_renewed,2024-09-02,starter,9.99
2484,276,subscription_renewed,2024-10-02,starter,9.99
2485,276,subscription_renewed,2024-11-01,starter,9.99
2486,276,subscription_renewed,2024-12-01,starter,9.99
2487,276,subscription_renewed,2024-12-31,starter,9.99
2488,276,subscription_renewed,2025-01-30,starter,9.99
2489,276,subscription_renewed,2025-03-01,starter,9.99
2490,276,subscription_renewed,2025-03-31,starter,9.99
2491,276,subscription_renewed,2025-04-30,starter,9.99
2492,276,subscription_renewed,2025-05-30,starter,9.99
2493,276,subscription_renewed,2025-06-29,starter,9.99
2494,276,subscription_renewed,2025-07-29,starter,9.99
2495,276,subscription_renewed,2025-08-28,starter,9.99
2496,276,subscription_renewed,2025-09-27,starter,9.99
2497,276,subscription_renewed,2025-10-27,starter,9.99
2498,276,subscription_renewed,2025-11-26,starter,9.99
2499,276,subscription_renewed,2025-12-26,starter,9.99
2500,276,subscription_renewed,2026-01-25,starter,9.99
2501,277,trial_started,2024-10-12,free,0.0
2502,277,trial_converted,2024-11-01,pro,29.99
2503,277,subscription_renewed,2024-12-01,pro,29.99
2504,277,subscription_renewed,2024-12-31,pro,29.99
2505,277,subscription_renewed,2025-01-30,pro,29.99
2506,277,subscription_renewed,2025-03-01,pro,29.99
2507,277,subscription_renewed,2025-03-31,pro,29.99
2508,277,subscription_renewed,2025-04-30,pro,29.99
2509,277,subscription_renewed,2025-05-30,pro,29.99
2510,277,subscription_renewed,2025-06-29,pro,29.99
2511,277,subscription_renewed,2025-07-29,pro,29.99
2512,277,subscription_renewed,2025-08-28,pro,29.99
2513,277,subscription_renewed,2025-09-27,pro,29.99
2514,277,subscription_renewed,2025-10-27,pro,29.99
2515,277,subscription_renewed,2025-11-26,pro,29.99
2516,277,subscription_renewed,2025-12-26,pro,29.99
2517,277,subscription_renewed,2026-01-25,pro,29.99
2518,278,trial_started,2025-09-28,free,0.0
2519,278,trial_converted,2025-10-17,pro,29.99
2520,278,subscription_renewed,2025-11-16,pro,29.99
2521,278,subscription_renewed,2025-12-16,pro,29.99
2522,278,subscription_renewed,2026-01-15,pro,29.99
2523,279,trial_started,2025-09-15,free,0.0
2524,279,trial_converted,2025-09-22,pro,29.99
2525,279,subscription_renewed,2025-10-22,pro,29.99
2526,279,subscription_renewed,2025-11-21,pro,29.99
2527,279,subscription_renewed,2025-12-21,pro,29.99
2528,279,subscription_renewed,2026-01-20,pro,29.99
2529,280,trial_started,2024-07-03,free,0.0
2530,280,trial_converted,2024-07-20,starter,9.99
2531,280,subscription_renewed,2024-08-19,starter,9.99
2532,280,subscription_renewed,2024-09-18,starter,9.99
2533,280,subscription_renewed,2024-10-18,starter,9.99
2534,280,subscription_renewed,2024-11-17,starter,9.99
2535,280,subscription_renewed,2024-12-17,starter,9.99
2536,280,subscription_renewed,2025-01-16,starter,9.99
2537,280,subscription_renewed,2025-02-15,starter,9.99
2538,280,subscription_renewed,2025-03-17,starter,9.99
2539,280,subscription_renewed,2025-04-16,starter,9.99
2540,280,subscription_renewed,2025-05-16,starter,9.99
2541,280,subscription_renewed,2025-06-15,starter,9.99
2542,280,subscription_renewed,2025-07-15,starter,9.99
2543,280,subscription_renewed,2025-08-14,starter,9.99
2544,280,subscription_renewed,2025-09-13,starter,9.99
2545,280,subscription_renewed,2025-10-13,starter,9.99
2546,280,subscription_renewed,2025-11-12,starter,9.99
2547,280,subscription_renewed,2025-12-12,starter,9.99
2548,280,subscription_renewed,2026-01-11,starter,9.99
2549,281,trial_started,2024-12-25,free,0.0
2550,282,trial_started,2025-11-04,free,0.0
2551,282,trial_converted,2025-11-18,starter,9.99
2552,282,subscription_renewed,2025-12-18,starter,9.99
2553,282,subscription_cancelled,2026-01-17,starter,0.0
2554,283,trial_started,2024-08-08,free,0.0
2555,283,trial_converted,2024-08-18,starter,9.99
2556,283,subscription_renewed,2024-09-17,starter,9.99
2557,283,subscription_renewed,2024-10-17,starter,9.99
2558,283,subscription_renewed,2024-11-16,starter,9.99
2559,283,subscription_renewed,2024-12-16,starter,9.99
2560,283,subscription_renewed,2025-01-15,starter,9.99
2561,283,subscription_renewed,2025-02-14,starter,9.99
2562,283,subscription_renewed,2025-03-16,starter,9.99
2563,283,subscription_renewed,2025-04-15,starter,9.99
2564,283,subscription_renewed,2025-05-15,starter,9.99
2565,283,subscription_renewed,2025-06-14,starter,9.99
2566,283,subscription_renewed,2025-07-14,starter,9.99
2567,283,subscription_renewed,2025-08-13,starter,9.99
2568,283,subscription_renewed,2025-09-12,starter,9.99
2569,283,subscription_renewed,2025-10-12,starter,9.99
2570,283,subscription_renewed,2025-11-11,starter,9.99
2571,283,subscription_renewed,2025-12-11,starter,9.99
2572,283,subscription_renewed,2026-01-10,starter,9.99
2573,284,trial_started,2025-01-13,free,0.0
2574,284,trial_converted,2025-01-28,starter,9.99
2575,284,subscription_renewed,2025-02-27,starter,9.99
2576,284,subscription_renewed,2025-03-29,starter,9.99
2577,284,subscription_renewed,2025-04-28,starter,9.99
2578,284,subscription_renewed,2025-05-28,starter,9.99
2579,284,subscription_renewed,2025-06-27,starter,9.99
2580,284,subscription_renewed,2025-07-27,starter,9.99
2581,284,subscription_renewed,2025-08-26,starter,9.99
2582,284,subscription_renewed,2025-09-25,starter,9.99
2583,284,subscription_renewed,2025-10-25,starter,9.99
2584,284,subscription_renewed,2025-11-24,starter,9.99
2585,284,subscription_renewed,2025-12-24,starter,9.99
2586,284,subscription_renewed,2026-01-23,starter,9.99
2587,285,trial_started,2024-03-27,free,0.0
2588,286,trial_started,2025-11-21,free,0.0
2589,287,trial_started,2025-09-13,free,0.0
2590,287,trial_converted,2025-10-01,starter,9.99
2591,287,subscription_renewed,2025-10-31,starter,9.99
2592,287,subscription_renewed,2025-11-30,starter,9.99
2593,287,subscription_renewed,2025-12-30,starter,9.99
2594,287,subscription_renewed,2026-01-29,starter,9.99
2595,288,trial_started,2024-04-26,free,0.0
2596,288,trial_converted,2024-05-13,starter,9.99
2597,288,subscription_renewed,2024-06-12,starter,9.99
2598,288,subscription_renewed,2024-07-12,starter,9.99
2599,288,subscription_renewed,2024-08-11,starter,9.99
2600,288,subscription_renewed,2024-09-10,starter,9.99
2601,288,subscription_renewed,2024-10-10,starter,9.99
2602,288,subscription_renewed,2024-11-09,starter,9.99
2603,288,subscription_renewed,2024-12-09,starter,9.99
2604,288,subscription_renewed,2025-01-08,starter,9.99
2605,288,subscription_renewed,2025-02-07,starter,9.99
2606,288,subscription_renewed,2025-03-09,starter,9.99
2607,288,subscription_renewed,2025-04-08,starter,9.99
2608,288,subscription_renewed,2025-05-08,starter,9.99
2609,288,subscription_renewed,2025-06-07,starter,9.99
2610,288,subscription_renewed,2025-07-07,starter,9.99
2611,288,subscription_renewed,2025-08-06,starter,9.99
2612,288,subscription_renewed,2025-09-05,starter,9.99
2613,288,subscription_renewed,2025-10-05,starter,9.99
2614,288,subscription_renewed,2025-11-04,starter,9.99
2615,288,subscription_renewed,2025-12-04,starter,9.99
2616,288,subscription_renewed,2026-01-03,starter,9.99
2617,289,trial_started,2025-05-13,free,0.0
2618,289,trial_converted,2025-05-20,pro,29.99
2619,289,subscription_renewed,2025-06-19,pro,29.99
2620,289,subscription_renewed,2025-07-19,pro,29.99
2621,289,subscription_renewed,2025-08-18,pro,29.99
2622,289,subscription_renewed,2025-09-17,pro,29.99
2623,289,subscription_renewed,2025-10-17,pro,29.99
2624,289,subscription_renewed,2025-11-16,pro,29.99
2625,289,subscription_renewed,2025-12-16,pro,29.99
2626,289,subscription_renewed,2026-01-15,pro,29.99
2627,290,trial_started,2025-02-08,free,0.0
2628,290,trial_converted,2025-02-15,pro,29.99
2629,290,subscription_renewed,2025-03-17,pro,29.99
2630,290,subscription_renewed,2025-04-16,pro,29.99
2631,290,subscription_renewed,2025-05-16,pro,29.99
2632,290,subscription_cancelled,2025-06-03,pro,0.0
2633,291,trial_started,2024-05-20,free,0.0
2634,291,trial_converted,2024-06-04,starter,9.99
2635,291,subscription_renewed,2024-07-04,starter,9.99
2636,291,subscription_renewed,2024-08-03,starter,9.99
2637,291,subscription_renewed,2024-09-02,starter,9.99
2638,291,subscription_renewed,2024-10-02,starter,9.99
2639,291,subscription_renewed,2024-11-01,starter,9.99
2640,291,subscription_renewed,2024-12-01,starter,9.99
2641,291,subscription_renewed,2024-12-31,starter,9.99
2642,291,subscription_renewed,2025-01-30,starter,9.99
2643,291,subscription_renewed,2025-03-01,starter,9.99
2644,291,subscription_renewed,2025-03-31,starter,9.99
2645,291,subscription_renewed,2025-04-30,starter,9.99
2646,291,subscription_renewed,2025-05-30,starter,9.99
2647,291,subscription_renewed,2025-06-29,starter,9.99
2648,291,subscription_renewed,2025-07-29,starter,9.99
2649,291,subscription_renewed,2025-08-28,starter,9.99
2650,291,subscription_renewed,2025-09-27,starter,9.99
2651,291,subscription_renewed,2025-10-27,starter,9.99
2652,291,subscription_renewed,2025-11-26,starter,9.99
2653,291,subscription_renewed,2025-12-26,starter,9.99
2654,291,subscription_renewed,2026-01-25,starter,9.99
2655,292,trial_started,2025-05-24,free,0.0
2656,292,trial_converted,2025-06-08,pro,29.99
2657,292,subscription_renewed,2025-07-08,pro,29.99
2658,292,subscription_renewed,2025-08-07,pro,29.99
2659,292,subscription_renewed,2025-09-06,pro,29.99
2660,292,subscription_renewed,2025-10-06,pro,29.99
2661,292,subscription_renewed,2025-11-05,pro,29.99
2662,292,subscription_renewed,2025-12-05,pro,29.99
2663,292,subscription_renewed,2026-01-04,pro,29.99
2664,293,trial_started,2025-06-29,free,0.0
2665,293,trial_converted,2025-07-13,pro,29.99
2666,293,subscription_renewed,2025-08-12,pro,29.99
2667,293,subscription_renewed,2025-09-11,pro,29.99
2668,293,subscription_renewed,2025-10-11,pro,29.99
2669,293,subscription_renewed,2025-11-10,pro,29.99
2670,293,subscription_renewed,2025-12-10,pro,29.99
2671,293,subscription_renewed,2026-01-09,pro,29.99
2672,294,trial_started,2024-03-14,free,0.0
2673,294,trial_converted,2024-03-27,starter,9.99
2674,294,subscription_renewed,2024-04-26,starter,9.99
2675,294,subscription_renewed,2024-05-26,starter,9.99
2676,294,subscription_renewed,2024-06-25,starter,9.99
2677,294,subscription_renewed,2024-07-25,starter,9.99
2678,294,subscription_renewed,2024-08-24,starter,9.99
2679,294,subscription_renewed,2024-09-23,starter,9.99
2680,294,subscription_renewed,2024-10-23,starter,9.99
2681,294,subscription_renewed,2024-11-22,starter,9.99
2682,294,subscription_renewed,2024-12-22,starter,9.99
2683,294,subscription_renewed,2025-01-21,starter,9.99
2684,294,subscription_renewed,2025-02-20,starter,9.99
2685,294,subscription_renewed,2025-03-22,starter,9.99
2686,294,subscription_renewed,2025-04-21,starter,9.99
2687,294,subscription_renewed,2025-05-21,starter,9.99
2688,294,subscription_renewed,2025-06-20,starter,9.99
2689,294,subscription_renewed,2025-07-20,starter,9.99
2690,294,subscription_renewed,2025-08-19,starter,9.99
2691,294,subscription_renewed,2025-09-18,starter,9.99
2692,294,subscription_renewed,2025-10-18,starter,9.99
2693,294,subscription_renewed,2025-11-17,starter,9.99
2694,294,subscription_renewed,2025-12-17,starter,9.99
2695,294,subscription_renewed,2026-01-16,starter,9.99
2696,295,trial_started,2024-01-20,free,0.0
2697,295,trial_converted,2024-02-06,starter,9.99
2698,295,subscription_renewed,2024-03-07,starter,9.99
2699,295,subscription_renewed,2024-04-06,starter,9.99
2700,295,subscription_renewed,2024-05-06,starter,9.99
2701,295,subscription_renewed,2024-06-05,starter,9.99
2702,295,subscription_renewed,2024-07-05,starter,9.99
2703,295,subscription_renewed,2024-08-04,starter,9.99
2704,295,subscription_renewed,2024-09-03,starter,9.99
2705,295,subscription_renewed,2024-10-03,starter,9.99
2706,295,subscription_renewed,2024-11-02,starter,9.99
2707,295,subscription_renewed,2024-12-02,starter,9.99
2708,295,subscription_renewed,2025-01-01,starter,9.99
2709,295,subscription_renewed,2025-01-31,starter,9.99
2710,295,subscription_renewed,2025-03-02,starter,9.99
2711,295,subscription_renewed,2025-04-01,starter,9.99
2712,295,subscription_renewed,2025-05-01,starter,9.99
2713,295,subscription_renewed,2025-05-31,starter,9.99
2714,295,subscription_renewed,2025-06-30,starter,9.99
2715,295,subscription_renewed,2025-07-30,starter,9.99
2716,295,subscription_renewed,2025-08-29,starter,9.99
2717,295,subscription_renewed,2025-09-28,starter,9.99
2718,295,subscription_renewed,2025-10-28,starter,9.99
2719,295,subscription_renewed,2025-11-27,starter,9.99
2720,295,subscription_renewed,2025-12-27,starter,9.99
2721,295,subscription_renewed,2026-01-26,starter,9.99
2722,296,trial_started,2025-03-15,free,0.0
2723,296,trial_converted,2025-03-28,pro,29.99
2724,296,subscription_renewed,2025-04-27,pro,29.99
2725,296,subscription_renewed,2025-05-27,pro,29.99
2726,296,subscription_renewed,2025-06-26,pro,29.99
2727,296,subscription_renewed,2025-07-26,pro,29.99
2728,296,subscription_renewed,2025-08-25,pro,29.99
2729,296,subscription_renewed,2025-09-24,pro,29.99
2730,296,subscription_renewed,2025-10-24,pro,29.99
2731,296,subscription_renewed,2025-11-23,pro,29.99
2732,296,subscription_renewed,2025-12-23,pro,29.99
2733,296,subscription_renewed,2026-01-22,pro,29.99
2734,297,trial_started,2024-04-27,free,0.0
2735,297,trial_converted,2024-05-16,starter,9.99
2736,297,subscription_renewed,2024-06-15,starter,9.99
2737,297,subscription_renewed,2024-07-15,starter,9.99
2738,297,subscription_renewed,2024-08-14,starter,9.99
2739,297,subscription_renewed,2024-09-13,starter,9.99
2740,297,subscription_renewed,2024-10-13,starter,9.99
2741,297,subscription_renewed,2024-11-12,starter,9.99
2742,297,subscription_renewed,2024-12-12,starter,9.99
2743,297,subscription_renewed,2025-01-11,starter,9.99
2744,297,subscription_renewed,2025-02-10,starter,9.99
2745,297,subscription_renewed,2025-03-12,starter,9.99
2746,297,subscription_renewed,2025-04-11,starter,9.99
2747,297,subscription_renewed,2025-05-11,starter,9.99
2748,297,subscription_renewed,2025-06-10,starter,9.99
2749,297,subscription_renewed,2025-07-10,starter,9.99
2750,297,subscription_renewed,2025-08-09,starter,9.99
2751,297,subscription_renewed,2025-09-08,starter,9.99
2752,297,subscription_renewed,2025-10-08,starter,9.99
2753,297,subscription_renewed,2025-11-07,starter,9.99
2754,297,subscription_renewed,2025-12-07,starter,9.99
2755,297,subscription_renewed,2026-01-06,starter,9.99
2756,297,subscription_cancelled,2026-01-26,starter,0.0
2757,298,trial_started,2025-04-16,free,0.0
2758,298,trial_converted,2025-05-05,pro,29.99
2759,298,subscription_renewed,2025-06-04,pro,29.99
2760,298,subscription_renewed,2025-07-04,pro,29.99
2761,298,subscription_renewed,2025-08-03,pro,29.99
2762,298,subscription_renewed,2025-09-02,pro,29.99
2763,298,subscription_renewed,2025-10-02,pro,29.99
2764,298,subscription_renewed,2025-11-01,pro,29.99
2765,298,subscription_renewed,2025-12-01,pro,29.99
2766,298,subscription_renewed,2025-12-31,pro,29.99
2767,298,subscription_renewed,2026-01-30,pro,29.99
2768,299,trial_started,2024-04-18,free,0.0
2769,300,trial_started,2024-03-21,free,0.0
2770,300,trial_converted,2024-04-08,starter,9.99
2771,300,subscription_renewed,2024-05-08,starter,9.99
2772,300,subscription_renewed,2024-06-07,starter,9.99
2773,300,subscription_renewed,2024-07-07,starter,9.99
2774,300,subscription_renewed,2024-08-06,starter,9.99
2775,300,subscription_renewed,2024-09-05,starter,9.99
2776,300,subscription_renewed,2024-10-05,starter,9.99
2777,300,subscription_renewed,2024-11-04,starter,9.99
2778,300,subscription_renewed,2024-12-04,starter,9.99
2779,300,subscription_renewed,2025-01-03,starter,9.99
2780,300,subscription_renewed,2025-02-02,starter,9.99
2781,300,subscription_renewed,2025-03-04,starter,9.99
2782,300,subscription_renewed,2025-04-03,starter,9.99
2783,300,subscription_renewed,2025-05-03,starter,9.99
2784,300,subscription_renewed,2025-06-02,starter,9.99
2785,300,subscription_renewed,2025-07-02,starter,9.99
2786,300,subscription_renewed,2025-08-01,starter,9.99
2787,300,subscription_renewed,2025-08-31,starter,9.99
2788,300,subscription_renewed,2025-09-30,starter,9.99
2789,300,subscription_renewed,2025-10-30,starter,9.99
2790,300,subscription_renewed,2025-11-29,starter,9.99
2791,300,subscription_renewed,2025-12-29,starter,9.99
2792,300,subscription_renewed,2026-01-28,starter,9.99
2793,301,trial_started,2024-12-07,free,0.0
2794,302,trial_started,2025-06-06,free,0.0
2795,303,trial_started,2025-10-22,free,0.0
2796,304,trial_started,2024-07-21,free,0.0
2797,305,trial_started,2025-10-05,free,0.0
2798,305,trial_converted,2025-10-15,starter,9.99
2799,305,subscription_renewed,2025-11-14,starter,9.99
2800,305,subscription_renewed,2025-12-14,starter,9.99
2801,305,subscription_renewed,2026-01-13,starter,9.99
2802,306,trial_started,2025-04-04,free,0.0
2803,306,trial_converted,2025-04-14,pro,29.99
2804,306,subscription_renewed,2025-05-14,pro,29.99
2805,306,subscription_renewed,2025-06-13,pro,29.99
2806,306,subscription_renewed,2025-07-13,pro,29.99
2807,306,subscription_renewed,2025-08-12,pro,29.99
2808,306,subscription_renewed,2025-09-11,pro,29.99
2809,306,subscription_renewed,2025-10-11,pro,29.99
2810,306,subscription_renewed,2025-11-10,pro,29.99
2811,306,subscription_renewed,2025-12-10,pro,29.99
2812,306,subscription_renewed,2026-01-09,pro,29.99
2813,307,trial_started,2024-11-26,free,0.0
2814,307,trial_converted,2024-12-01,pro,29.99
2815,307,subscription_renewed,2024-12-31,pro,29.99
2816,307,subscription_renewed,2025-01-30,pro,29.99
2817,307,subscription_renewed,2025-03-01,pro,29.99
2818,307,subscription_renewed,2025-03-31,pro,29.99
2819,307,subscription_renewed,2025-04-30,pro,29.99
2820,307,subscription_renewed,2025-05-30,pro,29.99
2821,307,subscription_renewed,2025-06-29,pro,29.99
2822,307,subscription_renewed,2025-07-29,pro,29.99
2823,307,subscription_renewed,2025-08-28,pro,29.99
2824,307,subscription_renewed,2025-09-27,pro,29.99
2825,307,subscription_renewed,2025-10-27,pro,29.99
2826,307,subscription_renewed,2025-11-26,pro,29.99
2827,307,subscription_renewed,2025-12-26,pro,29.99
2828,307,subscription_renewed,2026-01-25,pro,29.99
2829,308,trial_started,2025-04-25,free,0.0
2830,308,trial_converted,2025-05-04,starter,9.99
2831,308,subscription_renewed,2025-06-03,starter,9.99
2832,308,subscription_renewed,2025-07-03,starter,9.99
2833,308,subscription_renewed,2025-08-02,starter,9.99
2834,308,subscription_renewed,2025-09-01,starter,9.99
2835,308,subscription_renewed,2025-10-01,starter,9.99
2836,308,subscription_renewed,2025-10-31,starter,9.99
2837,308,subscription_renewed,2025-11-30,starter,9.99
2838,308,subscription_renewed,2025-12-30,starter,9.99
2839,308,subscription_renewed,2026-01-29,starter,9.99
2840,309,trial_started,2024-02-27,free,0.0
2841,309,trial_converted,2024-03-10,starter,9.99
2842,309,subscription_renewed,2024-04-09,starter,9.99
2843,309,subscription_renewed,2024-05-09,starter,9.99
2844,309,subscription_renewed,2024-06-08,starter,9.99
2845,309,subscription_renewed,2024-07-08,starter,9.99
2846,309,subscription_renewed,2024-08-07,starter,9.99
2847,309,subscription_renewed,2024-09-06,starter,9.99
2848,309,subscription_renewed,2024-10-06,starter,9.99
2849,309,subscription_renewed,2024-11-05,starter,9.99
2850,309,subscription_renewed,2024-12-05,starter,9.99
2851,309,subscription_renewed,2025-01-04,starter,9.99
2852,309,subscription_renewed,2025-02-03,starter,9.99
2853,309,subscription_renewed,2025-03-05,starter,9.99
2854,309,subscription_renewed,2025-04-04,starter,9.99
2855,309,subscription_renewed,2025-05-04,starter,9.99
2856,309,subscription_renewed,2025-06-03,starter,9.99
2857,309,subscription_renewed,2025-07-03,starter,9.99
2858,309,subscription_renewed,2025-08-02,starter,9.99
2859,309,subscription_renewed,2025-09-01,starter,9.99
2860,309,subscription_renewed,2025-10-01,starter,9.99
2861,309,subscription_renewed,2025-10-31,starter,9.99
2862,309,subscription_renewed,2025-11-30,starter,9.99
2863,309,subscription_renewed,2025-12-30,starter,9.99
2864,309,subscription_renewed,2026-01-29,starter,9.99
2865,310,trial_started,2025-04-07,free,0.0
2866,311,trial_started,2025-10-22,free,0.0
2867,312,trial_started,2025-04-18,free,0.0
2868,312,trial_converted,2025-05-01,pro,29.99
2869,312,subscription_renewed,2025-05-31,pro,29.99
2870,312,subscription_renewed,2025-06-30,pro,29.99
2871,312,subscription_renewed,2025-07-30,pro,29.99
2872,312,subscription_renewed,2025-08-29,pro,29.99
2873,312,subscription_renewed,2025-09-28,pro,29.99
2874,312,subscription_renewed,2025-10-28,pro,29.99
2875,312,subscription_renewed,2025-11-27,pro,29.99
2876,312,subscription_renewed,2025-12-27,pro,29.99
2877,312,subscription_renewed,2026-01-26,pro,29.99
2878,313,trial_started,2025-08-08,free,0.0
2879,313,trial_converted,2025-08-15,pro,29.99
2880,313,subscription_renewed,2025-09-14,pro,29.99
2881,313,subscription_renewed,2025-10-14,pro,29.99
2882,313,subscription_renewed,2025-11-13,pro,29.99
2883,313,subscription_renewed,2025-12-13,pro,29.99
2884,313,subscription_renewed,2026-01-12,pro,29.99
2885,314,trial_started,2025-05-28,free,0.0
2886,315,trial_started,2024-12-17,free,0.0
2887,315,trial_converted,2024-12-28,pro,29.99
2888,315,subscription_renewed,2025-01-27,pro,29.99
2889,315,subscription_renewed,2025-02-26,pro,29.99
2890,315,subscription_renewed,2025-03-28,pro,29.99
2891,315,subscription_renewed,2025-04-27,pro,29.99
2892,315,subscription_cancelled,2025-04-29,pro,0.0
2893,316,trial_started,2025-12-25,free,0.0
2894,316,trial_converted,2026-01-02,starter,9.99
2895,317,trial_started,2025-09-16,free,0.0
2896,318,trial_started,2025-02-22,free,0.0
2897,318,trial_converted,2025-03-01,starter,9.99
2898,318,subscription_renewed,2025-03-31,starter,9.99
2899,318,subscription_renewed,2025-04-30,starter,9.99
2900,318,subscription_renewed,2025-05-30,starter,9.99
2901,318,subscription_renewed,2025-06-29,starter,9.99
2902,318,subscription_renewed,2025-07-29,starter,9.99
2903,318,subscription_renewed,2025-08-28,starter,9.99
2904,318,subscription_renewed,2025-09-27,starter,9.99
2905,318,subscription_renewed,2025-10-27,starter,9.99
2906,318,subscription_renewed,2025-11-26,starter,9.99
2907,318,subscription_renewed,2025-12-26,starter,9.99
2908,318,subscription_renewed,2026-01-25,starter,9.99
2909,319,trial_started,2024-03-08,free,0.0
2910,319,trial_converted,2024-03-28,starter,9.99
2911,319,subscription_renewed,2024-04-27,starter,9.99
2912,319,subscription_renewed,2024-05-27,starter,9.99
2913,319,subscription_renewed,2024-06-26,starter,9.99
2914,319,subscription_renewed,2024-07-26,starter,9.99
2915,319,subscription_renewed,2024-08-25,starter,9.99
2916,319,subscription_renewed,2024-09-24,starter,9.99
2917,319,subscription_renewed,2024-10-24,starter,9.99
2918,319,subscription_renewed,2024-11-23,starter,9.99
2919,319,subscription_cancelled,2024-11-28,starter,0.0
2920,320,trial_started,2025-11-03,free,0.0
